"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1982","Euro area - 18 countries (2014)","Total","Males","Number","144,944,561",""
"1982","Belgium","Total","Males","Number","4,812,473",""
"1982","Bulgaria","Total","Males","Number","4,433,740",""
"1982","Czechia","Total","Males","Number","4,997,570",""
"1982","Denmark","Total","Males","Number","2,523,825",""
"1982","Germany (until 1990 former territory of the FRG)","Total","Males","Number","29,522,856",""
"1982","Germany including former GDR","Total","Males","Number","37,371,968",""
"1982","Estonia","Total","Males","Number","692,408",""
"1982","Ireland","Total","Males","Number","1,744,500",""
"1982","Greece","Total","Males","Number","4,796,796",""
"1982","Spain","Total","Males","Number","18,591,423",""
"1982","France","Total","Males","Number",":",""
"1982","France (metropolitan)","Total","Males","Number","26,530,200",""
"1982","Croatia","Total","Males","Number","2,236,788","e"
"1982","Italy","Total","Males","Number","27,487,428",""
"1982","Cyprus","Total","Males","Number","259,938",""
"1982","Latvia","Total","Males","Number","1,163,032",""
"1982","Lithuania","Total","Males","Number","1,620,424",""
"1982","Luxembourg","Total","Males","Number","178,050",""
"1982","Hungary","Total","Males","Number","5,184,515",""
"1982","Malta","Total","Males","Number","155,850",""
"1982","Netherlands","Total","Males","Number","7,081,566",""
"1982","Austria","Total","Males","Number","3,590,286",""
"1982","Poland","Total","Males","Number",":",""
"1982","Portugal","Total","Males","Number","4,762,918",""
"1982","Romania","Total","Males","Number","11,064,358",""
"1982","Slovenia","Total","Males","Number","924,544",""
"1982","Slovakia","Total","Males","Number","2,473,708",""
"1982","Finland","Total","Males","Number","2,327,473",""
"1982","Sweden","Total","Males","Number","4,118,626",""
"1982","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number",":",""
"1982","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number",":",""
"1982","European Free Trade Association","Total","Males","Number","5,265,242",""
"1982","Iceland","Total","Males","Number","117,000",""
"1982","Liechtenstein","Total","Males","Number","12,902",""
"1982","Norway","Total","Males","Number","2,033,523",""
"1982","Switzerland","Total","Males","Number","3,101,817",""
"1982","United Kingdom","Total","Males","Number","27,387,578",""
"1982","Montenegro","Total","Males","Number",":",""
"1982","North Macedonia","Total","Males","Number",":",""
"1982","Albania","Total","Males","Number",":",""
"1982","Serbia","Total","Males","Number",":",""
"1982","Turkey","Total","Males","Number","23,391,938",""
"1982","Andorra","Total","Males","Number",":",""
"1982","Belarus","Total","Males","Number",":",""
"1982","Bosnia and Herzegovina","Total","Males","Number",":",""
"1982","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1982","Moldova","Total","Males","Number",":",""
"1982","Monaco","Total","Males","Number",":",""
"1982","Russia","Total","Males","Number",":",""
"1982","San Marino","Total","Males","Number",":",""
"1982","Ukraine","Total","Males","Number",":",""
"1982","Armenia","Total","Males","Number",":",""
"1982","Azerbaijan","Total","Males","Number",":",""
"1982","Georgia","Total","Males","Number",":",""
"1983","European Union - 27 countries (from 2020)","Total","Males","Number",":",""
"1983","European Union - 28 countries (2013-2020)","Total","Males","Number",":",""
"1983","European Union - 27 countries (2007-2013)","Total","Males","Number",":",""
"1983","Euro area - 19 countries  (from 2015)","Total","Males","Number",":",""
"1983","Euro area - 18 countries (2014)","Total","Males","Number",":",""
"1983","Belgium","Total","Males","Number","4,813,139",""
"1983","Bulgaria","Total","Males","Number","4,442,852",""
"1983","Czechia","Total","Males","Number","5,004,846",""
"1983","Denmark","Total","Males","Number","2,521,220",""
"1983","Germany (until 1990 former territory of the FRG)","Total","Males","Number","29,427,855",""
"1983","Germany including former GDR","Total","Males","Number","37,289,919",""
"1983","Estonia","Total","Males","Number","697,982",""
"1983","Ireland","Total","Males","Number","1,754,500",""
"1983","Greece","Total","Males","Number","4,828,668",""
"1983","Spain","Total","Males","Number","18,695,393",""
"1983","France","Total","Males","Number",":",""
"1983","France (metropolitan)","Total","Males","Number","26,671,516",""
"1983","Croatia","Total","Males","Number","2,249,260","e"
"1983","Italy","Total","Males","Number","27,500,193",""
"1983","Cyprus","Total","Males","Number","260,904",""
"1983","Latvia","Total","Males","Number","1,170,179",""
"1983","Lithuania","Total","Males","Number","1,633,248",""
"1983","Luxembourg","Total","Males","Number","177,775",""
"1983","Hungary","Total","Males","Number","5,177,073",""
"1983","Malta","Total","Males","Number",":",""
"1983","Netherlands","Total","Males","Number","7,102,598",""
"1983","Austria","Total","Males","Number","3,582,589",""
"1983","Poland","Total","Males","Number",":",""
"1983","Portugal","Total","Males","Number","4,791,219",""
"1983","Romania","Total","Males","Number","11,115,570",""
"1983","Slovenia","Total","Males","Number","931,263",""
"1983","Slovakia","Total","Males","Number","2,491,641",""
"1983","Finland","Total","Males","Number","2,342,869",""
"1983","Sweden","Total","Males","Number","4,117,360",""
"1983","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number",":",""
"1983","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number",":",""
"1983","European Free Trade Association","Total","Males","Number","5,293,198",""
"1983","Iceland","Total","Males","Number","118,685",""
"1983","Liechtenstein","Total","Males","Number","13,004",""
"1983","Norway","Total","Males","Number","2,040,476",""
"1983","Switzerland","Total","Males","Number","3,121,033",""
"1983","United Kingdom","Total","Males","Number","27,367,500",""
"1983","Montenegro","Total","Males","Number",":",""
"1983","North Macedonia","Total","Males","Number",":",""
"1983","Albania","Total","Males","Number",":",""
"1983","Serbia","Total","Males","Number",":",""
"1983","Turkey","Total","Males","Number","23,948,190",""
"1983","Andorra","Total","Males","Number",":",""
"1983","Belarus","Total","Males","Number",":",""
"1983","Bosnia and Herzegovina","Total","Males","Number",":",""
"1983","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1983","Moldova","Total","Males","Number",":",""
"1983","Monaco","Total","Males","Number",":",""
"1983","Russia","Total","Males","Number",":",""
"1983","San Marino","Total","Males","Number",":",""
"1983","Ukraine","Total","Males","Number",":",""
"1983","Armenia","Total","Males","Number",":",""
"1983","Azerbaijan","Total","Males","Number",":",""
"1983","Georgia","Total","Males","Number",":",""
"1984","European Union - 27 countries (from 2020)","Total","Males","Number",":",""
"1984","European Union - 28 countries (2013-2020)","Total","Males","Number",":",""
"1984","European Union - 27 countries (2007-2013)","Total","Males","Number",":",""
"1984","Euro area - 19 countries  (from 2015)","Total","Males","Number","147,111,252",""
"1984","Euro area - 18 countries (2014)","Total","Males","Number","145,464,028",""
"1984","Belgium","Total","Males","Number","4,809,520",""
"1984","Bulgaria","Total","Males","Number","4,449,515",""
"1984","Czechia","Total","Males","Number","5,009,138",""
"1984","Denmark","Total","Males","Number","2,517,942",""
"1984","Germany (until 1990 former territory of the FRG)","Total","Males","Number","29,305,788",""
"1984","Germany including former GDR","Total","Males","Number","37,182,746",""
"1984","Estonia","Total","Males","Number","703,214",""
"1984","Ireland","Total","Males","Number","1,766,100",""
"1984","Greece","Total","Males","Number","4,854,482",""
"1984","Spain","Total","Males","Number","18,775,089",""
"1984","France","Total","Males","Number",":",""
"1984","France (metropolitan)","Total","Males","Number","26,777,278",""
"1984","Croatia","Total","Males","Number","2,260,423","e"
"1984","Italy","Total","Males","Number","27,496,083",""
"1984","Cyprus","Total","Males","Number","264,416",""
"1984","Latvia","Total","Males","Number","1,178,723",""
"1984","Lithuania","Total","Males","Number","1,647,224",""
"1984","Luxembourg","Total","Males","Number","177,917",""
"1984","Hungary","Total","Males","Number","5,163,504",""
"1984","Malta","Total","Males","Number","159,913",""
"1984","Netherlands","Total","Males","Number","7,124,152",""
"1984","Austria","Total","Males","Number","3,583,422",""
"1984","Poland","Total","Males","Number",":",""
"1984","Portugal","Total","Males","Number","4,809,921",""
"1984","Romania","Total","Males","Number","11,149,212",""
"1984","Slovenia","Total","Males","Number","936,072",""
"1984","Slovakia","Total","Males","Number","2,507,808",""
"1984","Finland","Total","Males","Number","2,357,172",""
"1984","Sweden","Total","Males","Number","4,116,140",""
"1984","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number",":",""
"1984","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number",":",""
"1984","European Free Trade Association","Total","Males","Number","5,308,840",""
"1984","Iceland","Total","Males","Number","119,969",""
"1984","Liechtenstein","Total","Males","Number","12,992",""
"1984","Norway","Total","Males","Number","2,045,519",""
"1984","Switzerland","Total","Males","Number","3,130,360",""
"1984","United Kingdom","Total","Males","Number","27,396,027",""
"1984","Montenegro","Total","Males","Number",":",""
"1984","North Macedonia","Total","Males","Number",":",""
"1984","Albania","Total","Males","Number",":",""
"1984","Serbia","Total","Males","Number",":",""
"1984","Turkey","Total","Males","Number","24,540,002",""
"1984","Andorra","Total","Males","Number",":",""
"1984","Belarus","Total","Males","Number",":",""
"1984","Bosnia and Herzegovina","Total","Males","Number",":",""
"1984","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1984","Moldova","Total","Males","Number",":",""
"1984","Monaco","Total","Males","Number",":",""
"1984","Russia","Total","Males","Number",":",""
"1984","San Marino","Total","Males","Number",":",""
"1984","Ukraine","Total","Males","Number",":",""
"1984","Armenia","Total","Males","Number",":",""
"1984","Azerbaijan","Total","Males","Number",":",""
"1984","Georgia","Total","Males","Number",":",""
"1985","European Union - 27 countries (from 2020)","Total","Males","Number","200,118,494",""
"1985","European Union - 28 countries (2013-2020)","Total","Males","Number","227,573,189",""
"1985","European Union - 27 countries (2007-2013)","Total","Males","Number","225,302,129",""
"1985","Euro area - 19 countries  (from 2015)","Total","Males","Number","147,320,739",""
"1985","Euro area - 18 countries (2014)","Total","Males","Number","145,658,708",""
"1985","Belgium","Total","Males","Number","4,811,558",""
"1985","Bulgaria","Total","Males","Number","4,456,401",""
"1985","Czechia","Total","Males","Number","5,014,254",""
"1985","Denmark","Total","Males","Number","2,517,072",""
"1985","Germany (until 1990 former territory of the FRG)","Total","Males","Number","29,179,721",""
"1985","Germany including former GDR","Total","Males","Number","37,048,127",""
"1985","Estonia","Total","Males","Number","708,088",""
"1985","Ireland","Total","Males","Number","1,774,746",""
"1985","Greece","Total","Males","Number","4,879,400",""
"1985","Spain","Total","Males","Number","18,849,258",""
"1985","France","Total","Males","Number",":",""
"1985","France (metropolitan)","Total","Males","Number","26,890,120",""
"1985","Croatia","Total","Males","Number","2,271,060","e"
"1985","Italy","Total","Males","Number","27,501,075",""
"1985","Cyprus","Total","Males","Number","267,968",""
"1985","Latvia","Total","Males","Number","1,187,090",""
"1985","Lithuania","Total","Males","Number","1,662,031",""
"1985","Luxembourg","Total","Males","Number","178,102",""
"1985","Hungary","Total","Males","Number","5,149,332",""
"1985","Malta","Total","Males","Number","161,468",""
"1985","Netherlands","Total","Males","Number","7,149,620",""
"1985","Austria","Total","Males","Number","3,588,116",""
"1985","Poland","Total","Males","Number","18,073,800",""
"1985","Portugal","Total","Males","Number","4,830,522",""
"1985","Romania","Total","Males","Number","11,195,281",""
"1985","Slovenia","Total","Males","Number","940,676",""
"1985","Slovakia","Total","Males","Number","2,523,546",""
"1985","Finland","Total","Males","Number","2,369,228",""
"1985","Sweden","Total","Males","Number","4,120,555",""
"1985","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","229,757,396",""
"1985","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","227,486,336",""
"1985","European Free Trade Association","Total","Males","Number","5,329,465",""
"1985","Iceland","Total","Males","Number","121,037",""
"1985","Liechtenstein","Total","Males","Number","13,078",""
"1985","Norway","Total","Males","Number","2,050,092",""
"1985","Switzerland","Total","Males","Number","3,145,258",""
"1985","United Kingdom","Total","Males","Number","27,454,695",""
"1985","Montenegro","Total","Males","Number",":",""
